minute,HR(bpm), g
0,108.0265, 33%
1,127.39033333333333
2,130.59816666666669
3,139.64333333333335
4,131.49516666666668
5,110.85033333333334
6,109.06116666666667
7,87.57983333333333
8,103.52033333333334
9,120.86449999999999
10,123.485
11,123.18116666666667
12,99.13483333333333
13,91.06633333333333
14,94.67766666666667
15,110.91716666666666
16,129.81483333333333
17,155.9813333333333
18,134.66566666666665
19,128.882
20,145.83583333333334
21,146.63566666666665
22,138.48100000000002
23,108.54233333333333
24,106.81083333333332
25,109.59516666666667
26,103.46416666666667
27,115.28
28,117.67333333333333
29,112.45166666666667
30,113.911
31,108.238
32,111.20933333333333
33,120.04233333333333
34,124.96633333333332
35,110.2495
36,82.65599999999999
37,81.15416666666667
38,88.4405
39,95.33833333333334
40,79.54400000000001
41,73.14466666666667
42,81.68183333333333
43,99.16900000000001
44,86.048
45,109.85016666666667
46,117.50083333333333
47,90.42833333333333
48,90.18466666666667
49,108.53850000000001
50,92.7655
51,106.73583333333333
52,111.22533333333334
53,120.337
54,90.35183333333333
55,86.5775
56,74.13816666666666
57,70.99433333333333
58,77.6325
59,75.77516666666666
60,85.68533333333333
61,80.35383333333333
62,72.26133333333334
63,77.01183333333333
64,68.91683333333334
65,68.83283333333334
66,73.83200000000001
67,77.361
68,81.39016666666666
69,96.17333333333333
70,110.1965
71,118.0695
72,109.20416666666667
73,104.36916666666666
74,89.423
75,69.66799999999999
76,82.45599999999999
77,82.06016666666666
78,79.36066666666667
79,91.204
80,78.76216666666666
81,79.54916666666666
82,80.54116666666667
83,76.54683333333334
84,72.821
85,86.17983333333333
86,90.12233333333333
87,102.13266666666667
88,78.11333333333333
89,58.84883333333333
90,73.51950000000001
91,81.89366666666666
92,96.56633333333333
93,95.69116666666667
94,90.91783333333333
95,70.69166666666666
96,65.77833333333334
97,72.06266666666667
98,85.52749999999999
99,91.7065
100,81.94066666666667
101,71.81533333333333
102,83.50516666666667
103,98.77399999999999
104,97.84633333333333
105,88.46066666666667
106,75.60983333333334
107,70.02916666666667
108,86.39216666666667
109,103.68683333333334
110,102.85766666666667
111,66.5585
112,70.115
113,72.66900000000001
114,73.58116666666666
115,75.46866666666666
116,83.80583333333334
117,95.53316666666666
118,91.94933333333333
119,65.2225
120,68.8045
121,69.97216666666667
122,75.40816666666666
123,83.12916666666666
124,66.97733333333333
125,74.24366666666667
126,68.02433333333333
127,71.02366666666667
128,81.03999999999999
129,89.12816666666667
130,101.30166666666668
131,83.63533333333334
132,90.81883333333333
133,83.60966666666667
134,71.33466666666666
135,72.0065
136,80.236
137,84.12266666666666
138,90.64033333333333
139,88.55616666666667
140,106.04083333333332
141,95.08233333333332
142,102.931
143,80.06333333333333
144,90.85783333333333
145,118.73166666666665
146,93.00450000000001
147,122.83733333333333
148,131.59866666666667
149,124.885
150,118.78383333333333
151,128.32916666666668
152,145.32816666666668
153,133.50183333333334
154,115.13449999999999
155,109.86283333333334
156,111.58133333333333
157,118.72783333333334
158,119.38550000000001
159,138.017
160,113.98116666666667
161,117.5995
162,109.46866666666666
163,141.13616666666667
164,114.05583333333334
165,117.08566666666667
166,132.879
167,114.14416666666666
168,110.98583333333333
169,115.44666666666667
170,115.64699999999999
171,120.14683333333333
172,135.86533333333333
173,133.67033333333333
174,131.11333333333334
175,147.988
176,107.9555
177,140.65866666666668
178,136.66199999999998
179,109.78500000000001
